"","MouseID","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N","Genotype","Treatment","Behavior","class"
"799","3534_4",0.0958622550915427,0.159621532333624,0.463819932127743,0.469664383293916,0.344358541435242,0.438397881865323,0.515663838798592,0.603762411208706,0.606538775934751,0.155342604857662,0.0908925691422102,0.684600232503067,0.310686368083797,0.623102198192563,0.408928787958039,0.555995286275806,0.604974044785619,0.265209592635939,0.597578957880508,0.541100636329361,0.0918634258225371,0.400892523368792,0.320235091284592,0.255279358487755,0.293782417496284,0.417773360642656,0.581664427419833,0.467741201455915,0.700706528891646,0.366709458879328,0.503425387569848,0.498334817262823,0.20613695884339,0.526901176548107,0.27128508191711,0.722543392706906,0.546466063198153,0.278427403177525,0.474222265179875,0.28386948900604,0.290417619853549,0.382787157422091,0.251017335856988,0.292452994090822,0.553482597587856,0.209504864112059,0.41967275234446,0.160484962589587,0.3036948558569,0.333052944053792,0.0157326021556659,0.27704713609225,0.585540298079335,0.753497102510933,0.576419319118489,0.696874635685128,0.126283583392463,0.0800093789754847,0.419004912854742,0.0582819996490193,0.381500695281488,0.269893971964181,0.495577935712342,0.821969830888727,0.35137819747399,0.605706983080846,0.344792053426125,0.211626621286053,0.151117703381145,0.158644045524995,0.753497102510933,0.0928865864449498,0.28525618137654,0.285891104555786,0.112855136675232,0.610110946484468,0.310353854878477,"Ts65Dn","Memantine","S/C","t-SC-m"
"1077","J3295_12",0.0535087604118244,0.0970619614116573,0.357235206591769,0.342243193789169,0.157739055705129,0.395191394548887,0.468154169904893,0.190968071202745,0.535203709309938,0.114722292141717,0.0354710053332975,0.527980718772359,0.20663604459509,0.487880675035348,0.274951342389826,0.214851066824811,0.378596552645421,0.318226737533957,0.575239381941901,0.519591567459899,0.0543386082301061,0.336607063274139,0.328213505118346,0.200057917886112,0.183965819798089,0.354365034691414,0.584211200952754,0.428734017129691,0.616346442959354,0.425805829230074,0.315801402457862,0.294022734728707,0.384796346824083,0.376643124064608,0.156463540176792,0.467544541574344,0.477965749888674,0.0991989188335772,0.502103676178212,0.202578112453126,0.121304023175964,0.223961956023565,0.388013187120876,0.384408354122179,0.31364411901976,0.459725661700525,0.716604570382192,0.216441216646949,0.724807597797018,0.112861162958703,0.351222132064529,0.371297822484024,0.560615564704543,0.506703474078478,0.56561799909471,0.542913892904828,0.603789082308746,0.349008862797732,0.426764510558573,0.106807791860696,0.377468714586496,0.578603995335214,0.243750313848716,0.794514000530704,0.437126930540711,0.439765579177349,0.647788228416619,0.629076524093578,0.527373358530569,0.476696955639694,0.506703474078478,0.52746640262097,0.232818423177877,0.614759666533534,0.371842544947569,0.614027748616136,0.504110192780802,"Ts65Dn","Saline","S/C","t-SC-s"
"801","3534_6",0.107201980739537,0.176881387048479,0.532220242462522,0.496615535717154,0.457020813731254,0.500892491367522,0.553762055015702,0.658195757323169,0.763630149676812,0.175717661293659,0.0974802699216571,0.77840259612201,0.39850862537695,0.708423472617761,0.500040636159216,0.61216636316233,0.677789280817582,0.306612821262683,0.657390800889501,0.613235986101716,0.112985446943673,0.50587939752717,0.385696507058456,0.259311178273872,0.348512014604374,0.467993536254777,0.621711970916003,0.553220128312989,0.782969531898105,0.423419816203962,0.592917166987984,0.556905200936063,0.230153446890819,0.581520321564085,0.333212647326961,0.80516447315178,0.621466997854675,0.33478078869864,0.531194199731127,0.346941809420839,0.358810376968359,0.471387944828934,0.289031146342384,0.259360066769518,0.538645353417722,0.193037702142244,0.409104236558086,0.152005243617021,0.270812287651039,0.395429246427995,0.0142682359101786,0.268636284997026,0.604995499021841,0.746800388473375,0.527583673428526,0.685048694671266,0.11548170756965,0.012173971038833,0.371707618110835,0.0676425991224036,0.391969800635346,0.242126222399596,0.460633746015888,0.80382191387362,0.396148770687241,0.641145117800348,0.333034763063165,0.165295931477977,0.242051946003785,0.152154289885156,0.746800388473375,0.068798085505062,0.347469603349995,0.285891104555786,0.130320029638153,0.610110946484468,0.28223945541049,"Ts65Dn","Memantine","S/C","t-SC-m"
"235","3500_10",0.0571175569102051,0.0832063325809511,0.423479900595546,0.288475082765625,0.23281002273151,0.326402751649286,0.520993567695452,0.621676901182105,0.346366560336617,0.168972354840562,0.0676917078078912,0.713178924877385,0.358735610716897,0.559191443430556,0.29808188518017,0.48870391830511,0.456570730584834,0.319544564493929,0.55463070141068,0.450465826569608,0.0452882586546073,0.428918657693991,0.473390372989159,0.206317562235578,0.152846217727057,0.325714135880103,0.511163720532115,0.328098801772644,0.491073496663171,0.196736790611156,0.392213412792703,0.237039812470613,0.199750498972582,0.533221868054781,0.405552607080364,0.671158644276755,0.659450780652521,0.337892203523089,0.521113056640008,0.389317011848885,0.436121703460374,0.454593719962562,0.2860540319381,0.20172065179685,0.371318099374516,0.354553303906881,0.441131407181666,0.216257920842882,0.243016787814205,0.342557725617554,0.0664201883249615,0.373479572095344,0.654277808225543,0.599266938320851,0.312954237985271,0.414854922791799,0.163727738662348,0.295167937525113,0.772149373414546,0.209466652466437,0.422396461503074,0.288859205744609,0.474770621415859,0.72246005294312,0.489469777937517,0.5799121524468,0.36443714610376,0.260557031278171,0.583776046597076,0.574659298127563,0.599266938320851,0.418008226484967,0.390052955369687,0.352097944918826,0.625508997183707,0.464185786017865,0.280993104932732,"Control","Memantine","S/C","c-SC-m"
"253","3503_13",0.0612857680585416,0.037238884399626,0.400690775082114,0.209232571938678,0.129858986467266,0.273307812639426,0.458560437357235,0.310754110897409,0.372937792578237,0.158952345218295,0.045264600292209,0.494287215874337,0.24844359453968,0.462560828539302,0.159232616980922,0.412858953651678,0.37438427061974,0.229976691324374,0.436686332501718,0.400739533865008,0.0532604337581451,0.459674451545625,0.276586680202414,0.123712388967187,0.0190740564334752,0.246688720129697,0.485927896754574,0.254251832400605,0.25503245971321,0.165645343817562,0.205886900325225,0.0532858782299798,0.108055875222603,0.667621945470347,0.507109205916062,0.661400689884793,0.914342600113604,0.431392363888217,0.593392728371671,0.535596426014971,0.749114525029467,0.617294901932959,0.426862941301288,0.281022345999439,0.405901908823243,0.320485793263029,0.284930066748944,0.111413992439652,0,0.231473442158722,0.0799770193224388,0.506378558417996,0.632243229617143,0.658267580869025,0.333858916349198,0.353663818978217,0.19463619099434,0.150421464122792,0.453458966328813,0.134977740253289,0.446235603265483,0.349383248560365,0.34852403145324,0.448109014612447,0.658204937984781,0.635060739024572,0.218563920840747,0.358781106820072,1,0.770107576119053,0.658267580869025,0.63710259313296,0.300387230898428,0.426425461841189,0.221560749522065,0.507603397410934,0.067175666395688,"Control","Memantine","S/C","c-SC-m"
"791","3530_11",0.0637493000315731,0.12572838326189,0.486230834740505,0.484663811803101,0.269457692378586,0.44879523396075,0.60136950948582,0.659744065897823,0.638885955955124,0.15022090611724,0.0529074370461771,0.703265417834845,0.430159375098076,0.64833066978574,0.396713530744774,0.476334928891279,0.58453348993388,0.244511960602186,0.593797074239719,0.542471601338136,0.0864722438406461,0.632736169083197,0.459818585672121,0.213302575018986,0.209075556981207,0.419825634066042,0.649383650690002,0.543722299920686,0.658766186886274,0.439425801915031,0.52108657612026,0.380948644554777,0.199174875430428,0.577891321813878,0.336731413718833,0.721417826836095,0.661382377853564,0.226586120129024,0.521617059744646,0.314146411964156,0.452497537764196,0.352523846903832,0.250555272604829,0.17600553845045,0.393192522099115,0.319231328178963,0.347523119990469,0.146386080886843,0.239584939782323,0.221828397739599,0.00602919725756742,0.342803406439838,0.596717314989634,0.707572204368683,0.563992669738423,0.527859435032375,0.123980509771499,0.110625967950927,0.438568608533306,0.0576950731501368,0.495396612363071,0.361608534207929,0.325495418085427,0.869046648515543,0.515502906324535,0.572712602852358,0.502147110446836,0.969947259571271,0.308413819555837,0.393197095603703,0.707572204368683,0.474662236715218,0.23571687105125,0.161990703522012,0.327561423776543,0.437909540672121,0.394644368546534,"Ts65Dn","Memantine","S/C","t-SC-m"
"504","3488_9",0.0536706429016502,0.0776244097058655,0.453960771405493,0.380734351150411,0.211922938770533,0.260973943846299,0.370923388897755,0.242723060277891,0.440807889185146,0.129756199832128,0.0487066477653557,0.472582966432529,0.203504317427269,0.433220920034998,0.347410549244288,0.40309735188411,0.494574458638442,0.171671096336486,0.490615766705117,0.632920707370317,0.0477914893851527,0.366929678741779,0.188160099526673,0.297264881126191,0.211178530558062,0.308028806224382,0.483324694940693,0.293119184100488,0.44741764079701,0.199635240105741,0.263315465255438,0.362328994741714,0.483018581583678,0.573788531447089,0.374940241259761,0.553513008493271,0.511269207717073,0.277969931941126,0.558062463744159,0.190081435463072,0.286818285581409,0.29689996728011,0.223868297544022,0.202300024491275,0.38497045100785,0.227526489396753,0.146636224773507,0.0940678338413359,0.21049020227763,0.276810970058187,0.0383452938639387,0.307285704466608,0.486597325849061,0.578069286189628,0.450857288964166,0.433803768061555,0.136277347656795,0.209657488423489,0.589719340522843,0.0959978155498463,0.471287140631972,0.197736423635185,0.23730798158099,0.589723742736408,0.386435237207952,0.289269565765233,0.230215588019883,0.523671005236319,0.258272554229745,0.242210996569434,0.578069286189628,0.276216100008219,0.251842106554356,0.115756953594386,0.290464189754789,0.250128762357922,0.198952865587316,"Control","Saline","S/C","c-SC-s"
"823","3605_13",0.0898960968691829,0.140832713776599,0.554850010821422,0.312668720929386,0.206989700598502,0.53284290260857,0.636458932047842,0.456647921422691,0.588043214831781,0.173916404741243,0.07474953611565,0.6432697210604,0.594315017597666,0.661235122722953,0.271650073502242,0.297733793080711,0.503451436636792,0.209251332518384,0.579593922166973,0.551501234065421,0.102503254555362,0.758261277222014,0.449275524544421,0.145661308105785,0.139527991885614,0.375854027210802,0.610352485082895,0.530777152109464,0.590542454118946,0.451564118637139,0.563471609302454,0.292317935045023,0.254889086145028,0.69024941762181,0.562937638908294,0.833880868507907,0.741403599532905,0.334474075268303,0.616252426863569,0.370162087007838,0.576910584514428,0.411631985944187,0.303070216097199,0.0688713289135699,0.312471117187491,0.319063571935298,0.289799667066629,0.203255607651437,0.238153959757517,0.279248132033666,0.0290847899612973,0.333987353509899,0.54206759073767,0.812423302635971,0.642380777308353,0.468481040906555,0.145039957751253,0.344629226013201,0.783083773773645,0.140744756097258,0.65177358609455,0.400107899704059,0.450260473618299,0.708272152900697,0.721074528799348,0.638392209210297,0.543829041417654,0.504997461286791,0.200373854499515,0.288972830430783,0.812423302635971,0.427543672314783,0.403492561279115,0.115694932315896,0.24476807844216,0.600586546001488,0.276856000553749,"Ts65Dn","Memantine","S/C","t-SC-m"
"179","3412_14",0.0580106984094154,0.0697152291311545,0.530150013145898,0.323389470359422,0.175002767815074,0.520397771881199,1,0.655840087172281,0.620433478994335,0.157045488962329,0.0725080530343062,0.787737924925849,0.475431850668088,0.65877381316326,0.376570213713797,0.6799885250759,0.520835376539769,0.213327434324651,0.690762201362495,0.527490431240377,0.11047843339524,0.496236240567449,0.501821217320551,0.189174107573018,0.140802160553451,0.304858786549608,0.630154080008485,0.576543050086187,0.551187670551112,0.549431332061836,0.379757860260732,0.264985172426334,0.277008520763654,0.697978978996728,0.530103929819989,0.79896960908286,0.717722014591941,0.291332308473657,0.626861123834613,0.390733946432878,0.668097158641777,0.392822590195315,0.399032850071813,0.119598528009626,0.41045067298805,0.363804519743195,0.413077260893583,0.233368005208712,0.230357951720631,0.106654620877782,0.0728781607785822,0.376803811695055,0.509784671643385,0.722064824934231,0.61595628812039,0.488280447468878,0.187514730218328,0.359773117071147,0.951298522533022,0.22392297018351,0.653589246694228,0.472077701430756,0.615661595436126,0.799843368697251,0.823635257655221,0.62763800106308,0.415252745714499,0.359823239736955,0.918317205631203,0.870143371752483,0.722064824934231,0.453652209795424,0.437540403963804,0.432349370028481,1,0.865763367160354,0.308477217185783,"Control","Memantine","S/C","c-SC-m"
"824","3605_14",0.0840236021523868,0.124066090816082,0.548522567596005,0.299205448520652,0.209171392011061,0.486052725975605,0.582344452550383,0.425523267807932,0.621125358414156,0.153470905870948,0.0718173074081253,0.662654110732416,0.571414810572878,0.694985638813056,0.287267094197064,0.301967693514237,0.497036483227439,0.212295904795804,0.588355281790809,0.560413551128202,0.102880366213926,0.646068247218367,0.46772466139502,0.135928227719864,0.135983100515874,0.368506867534537,0.606624425559308,0.490245760836948,0.565253743067055,0.397921295118974,0.583683188985397,0.270356492098218,0.233982987838942,0.712729500536567,0.63510763254787,0.773345223164071,0.712653877622372,0.295695440548902,0.605908951762741,0.337462346890675,0.545639617270725,0.431841240582352,0.285600010353773,0.12695517133866,0.3105216090805,0.333016197940151,0.291891301746896,0.214456115906131,0.251090320046363,0.285099133800952,0.0309137543698498,0.354196340898812,0.573020721014602,0.984892898819107,0.736744597747531,0.435681842475358,0.175369447428519,0.338360132079265,0.828703940566819,0.183444857686661,0.707836171394912,0.420198635515892,0.487001396977254,0.745496399178052,0.576730711116448,0.653563811191154,0.577618637238927,0.571961625016944,0.200373854499515,0.288972830430783,0.984892898819107,0.565555465399008,0.406872691811253,0.115694932315896,0.24476807844216,0.643476727937338,0.289480498024054,"Ts65Dn","Memantine","S/C","t-SC-m"
"802","3534_7",0.0818748926729278,0.130694927622433,0.428850316027116,0.435939891577697,0.285895661588007,0.43393198671029,0.462137475794147,0.574754199841461,0.657480113261562,0.194034434262196,0.0736168060925766,0.703012566964909,0.263878562123992,0.615524290400708,0.390714345992162,0.495322529675577,0.554012121215184,0.250025918003189,0.583005210319813,0.567476977612738,0.0916576176093613,0.449433649380665,0.368092112871753,0.20634829898758,0.248103286878722,0.41833928758848,0.572433305107263,0.421366279894584,0.682358571264249,0.439931522547817,0.3920119154804,0.40168798121424,0.194024755554963,0.466968348773796,0.238043228743893,0.684710955741451,0.556976574199887,0.22088050711685,0.479570658950311,0.257840785922551,0.229999682031646,0.327093571220303,0.264566946984385,0.195338870380465,0.533836101675848,0.260116020938584,0.395714164815333,0.155473066130641,0.290099975867574,0.291180040172862,0.0151076330898374,0.280996911640532,0.515590766718988,0.753258025493803,0.518985954363437,0.613821968821075,0.130258824902895,0.107520046983657,0.413607624498285,0.0574937013109961,0.406410171895261,0.250577498332725,0.523062292329061,0.81757582745718,0.397748493244862,0.583710480148647,0.374723294785428,0.216273995214403,0.231705318818466,0.165979662112798,0.753258025493803,0.114303644462722,0.271050592147391,0.285891104555786,0.174284633272905,0.610110946484468,0.356002144483679,"Ts65Dn","Memantine","S/C","t-SC-m"
"130","3520_10",0.207942785219123,0.199964134870331,0.510559369058868,0.393977214934436,0.232705675719979,0.404095186530885,0.539751945318205,0.296095251071105,0.486606720050886,0.187115028913245,0.162018151269299,0.585752990194307,0.675301902243298,0.632615196008277,0.298975997421841,0.24795447927408,0.462875066516109,0.660118812960695,0.876557968608457,0.445013613940259,0.205558681900902,0.380241445319627,0.331195354308216,0.207006730743549,0.229002996298837,0.505544435331379,0.672987029175211,0.444915318600832,0.676686096496826,0.43838662748462,0.333353521345225,0.284682197030059,0.0519037121702869,0.424549848820115,0.184699928866438,0.551519111235278,0.546980682352801,0.197271133635384,0.417517985062737,0.392889935041189,0.259123263011984,0.209368734631717,0.483904647425623,0.305225631496345,0.437612748436654,0.425623250240088,0.680000989346928,0.187583331527425,0.668402126228834,0.26127607281439,0.121817711790919,0.303581153862218,0.528523019094091,0.427474701516869,0.434126442670392,0.663822015403691,0.191430712280797,0.209578582619937,0.448051570238897,0.0702141456290599,0.26811144135537,0.339087469328194,0.38134421005928,0.611635519424355,0.257031245813557,0.448061766410269,0.688612149390624,0.538413583590081,0.488654349652815,0.259263825994294,0.427474701516869,0.306012702628984,0.378125785699861,0.2184294395615,0.200150795458566,0.106233242570936,0.639762573340293,"Control","Memantine","C/S","c-CS-m"
